workerid,proliferate.condition,f0,id,poa,response,slide_number_in_experiment,vot,word,error
25,young,3,pang_F0_3_VOT_5.wav,lab,lenis,113,5,pang,
25,young,4,pang_F0_4_VOT_8.wav,lab,asp,114,8,pang,
25,young,4,pang_F0_4_VOT_1.wav,lab,tense,115,1,pang,
25,young,7,pang_F0_7_VOT_1.wav,lab,tense,116,1,pang,
25,young,6,pang_F0_6_VOT_5.wav,lab,asp,117,5,pang,
25,young,6,pang_F0_6_VOT_1.wav,lab,tense,118,1,pang,
25,young,1,pang_F0_1_VOT_4.wav,lab,lenis,119,4,pang,
25,young,6,pang_F0_6_VOT_8.wav,lab,asp,120,8,pang,
25,young,7,pang_F0_7_VOT_4.wav,lab,asp,121,4,pang,
25,young,3,pang_F0_3_VOT_3.wav,lab,lenis,122,3,pang,
25,young,5,pang_F0_5_VOT_7.wav,lab,asp,123,7,pang,
25,young,2,pang_F0_2_VOT_8.wav,lab,lenis,124,8,pang,
25,young,1,pang_F0_1_VOT_3.wav,lab,lenis,125,3,pang,
25,young,4,pang_F0_4_VOT_4.wav,lab,lenis,126,4,pang,
25,young,7,pang_F0_7_VOT_5.wav,lab,asp,127,5,pang,
25,young,2,pang_F0_2_VOT_7.wav,lab,lenis,128,7,pang,
25,young,8,pang_F0_8_VOT_1.wav,lab,tense,129,1,pang,
25,young,7,pang_F0_7_VOT_6.wav,lab,asp,130,6,pang,
25,young,4,pang_F0_4_VOT_7.wav,lab,lenis,131,7,pang,
25,young,1,pang_F0_1_VOT_1.wav,lab,tense,132,1,pang,
25,young,4,pang_F0_4_VOT_2.wav,lab,tense,133,2,pang,
25,young,7,pang_F0_7_VOT_3.wav,lab,asp,134,3,pang,
25,young,5,pang_F0_5_VOT_5.wav,lab,asp,135,5,pang,
25,young,8,pang_F0_8_VOT_5.wav,lab,asp,136,5,pang,
25,young,1,pang_F0_1_VOT_2.wav,lab,asp,137,2,pang,
25,young,2,pang_F0_2_VOT_6.wav,lab,lenis,138,6,pang,
25,young,5,pang_F0_5_VOT_3.wav,lab,tense,139,3,pang,
25,young,4,pang_F0_4_VOT_5.wav,lab,asp,140,5,pang,
25,young,1,pang_F0_1_VOT_5.wav,lab,lenis,141,5,pang,
25,young,7,pang_F0_7_VOT_2.wav,lab,tense,142,2,pang,
25,young,5,pang_F0_5_VOT_6.wav,lab,asp,143,6,pang,
25,young,6,pang_F0_6_VOT_7.wav,lab,asp,144,7,pang,
25,young,6,pang_F0_6_VOT_6.wav,lab,asp,145,6,pang,
25,young,7,pang_F0_7_VOT_5.wav,lab,asp,147,5,pang,
25,young,6,pang_F0_6_VOT_8.wav,lab,asp,148,8,pang,
25,young,5,pang_F0_5_VOT_6.wav,lab,asp,149,6,pang,
25,young,4,pang_F0_4_VOT_3.wav,lab,tense,150,3,pang,
25,young,2,pang_F0_2_VOT_3.wav,lab,tense,151,3,pang,
25,young,7,pang_F0_7_VOT_7.wav,lab,asp,152,7,pang,
25,young,3,pang_F0_3_VOT_8.wav,lab,lenis,153,8,pang,
25,young,7,pang_F0_7_VOT_1.wav,lab,tense,154,1,pang,
25,young,1,pang_F0_1_VOT_2.wav,lab,tense,155,2,pang,
25,young,8,pang_F0_8_VOT_8.wav,lab,asp,156,8,pang,
25,young,6,pang_F0_6_VOT_7.wav,lab,asp,157,7,pang,
25,young,4,pang_F0_4_VOT_1.wav,lab,tense,158,1,pang,
25,young,2,pang_F0_2_VOT_8.wav,lab,lenis,159,8,pang,
25,young,8,pang_F0_8_VOT_7.wav,lab,asp,160,7,pang,
25,young,2,pang_F0_2_VOT_4.wav,lab,lenis,161,4,pang,
25,young,5,pang_F0_5_VOT_4.wav,lab,asp,162,4,pang,
25,young,6,pang_F0_6_VOT_4.wav,lab,asp,163,4,pang,
25,young,6,pang_F0_6_VOT_1.wav,lab,tense,164,1,pang,
25,young,3,pang_F0_3_VOT_4.wav,lab,lenis,165,4,pang,
25,young,3,pang_F0_3_VOT_3.wav,lab,lenis,166,3,pang,
25,young,2,pang_F0_2_VOT_1.wav,lab,tense,167,1,pang,
25,young,8,pang_F0_8_VOT_2.wav,lab,tense,168,2,pang,
25,young,8,pang_F0_8_VOT_4.wav,lab,asp,169,4,pang,
25,young,1,pang_F0_1_VOT_6.wav,lab,lenis,170,6,pang,
25,young,7,pang_F0_7_VOT_6.wav,lab,asp,171,6,pang,
25,young,2,pang_F0_2_VOT_6.wav,lab,lenis,172,6,pang,
25,young,5,pang_F0_5_VOT_3.wav,lab,tense,173,3,pang,
25,young,4,pang_F0_4_VOT_5.wav,lab,lenis,174,5,pang,
25,young,6,pang_F0_6_VOT_5.wav,lab,asp,175,5,pang,
25,young,6,pang_F0_6_VOT_2.wav,lab,tense,176,2,pang,
25,young,5,pang_F0_5_VOT_2.wav,lab,tense,177,2,pang,
25,young,7,pang_F0_7_VOT_8.wav,lab,asp,178,8,pang,
25,young,2,pang_F0_2_VOT_5.wav,lab,lenis,179,5,pang,
25,young,1,pang_F0_1_VOT_7.wav,lab,lenis,180,7,pang,
25,young,1,pang_F0_1_VOT_1.wav,lab,tense,181,1,pang,
25,young,3,pang_F0_3_VOT_5.wav,lab,lenis,182,5,pang,
25,young,1,pang_F0_1_VOT_8.wav,lab,lenis,183,8,pang,
25,young,5,pang_F0_5_VOT_8.wav,lab,asp,184,8,pang,
25,young,6,pang_F0_6_VOT_6.wav,lab,asp,185,6,pang,
25,young,3,pang_F0_3_VOT_2.wav,lab,tense,186,2,pang,
25,young,4,pang_F0_4_VOT_4.wav,lab,lenis,187,4,pang,
25,young,5,pang_F0_5_VOT_5.wav,lab,lenis,188,5,pang,
25,young,2,pang_F0_2_VOT_2.wav,lab,tense,189,2,pang,
25,young,4,pang_F0_4_VOT_7.wav,lab,asp,190,7,pang,
25,young,1,pang_F0_1_VOT_3.wav,lab,lenis,191,3,pang,
25,young,7,pang_F0_7_VOT_4.wav,lab,asp,192,4,pang,
25,young,4,pang_F0_4_VOT_8.wav,lab,asp,193,8,pang,
25,young,1,pang_F0_1_VOT_5.wav,lab,lenis,194,5,pang,
25,young,4,pang_F0_4_VOT_2.wav,lab,tense,195,2,pang,
25,young,8,pang_F0_8_VOT_3.wav,lab,tense,196,3,pang,
25,young,6,pang_F0_6_VOT_3.wav,lab,tense,197,3,pang,
25,young,4,pang_F0_4_VOT_6.wav,lab,asp,198,6,pang,
25,young,3,pang_F0_3_VOT_1.wav,lab,tense,199,1,pang,
25,young,1,pang_F0_1_VOT_4.wav,lab,lenis,200,4,pang,
25,young,5,pang_F0_5_VOT_7.wav,lab,asp,201,7,pang,
25,young,5,pang_F0_5_VOT_1.wav,lab,tense,202,1,pang,
25,young,8,pang_F0_8_VOT_1.wav,lab,tense,203,1,pang,
25,young,8,pang_F0_8_VOT_6.wav,lab,asp,204,6,pang,
25,young,7,pang_F0_7_VOT_2.wav,lab,tense,205,2,pang,
25,young,8,pang_F0_8_VOT_5.wav,lab,asp,206,5,pang,
25,young,2,pang_F0_2_VOT_7.wav,lab,lenis,207,7,pang,
25,young,3,pang_F0_3_VOT_7.wav,lab,lenis,208,7,pang,
25,young,3,pang_F0_3_VOT_6.wav,lab,lenis,209,6,pang,
25,young,7,pang_F0_7_VOT_3.wav,lab,tense,210,3,pang,
17,young,,check,,true,2,,check1,
17,young,,check,,true,3,,check2,
17,young,,check,,true,4,,check3,
17,young,2,practice,lab,lenis,6,2,pang,
17,young,3,practice,lab,asp,7,8,pang,
17,young,8,practice,lab,asp,8,3,pang,
17,young,8,practice,lab,asp,9,8,pang,
17,young,7,practice,lab,asp,10,2,pang,
17,young,4,practice,lab,asp,11,8,pang,
17,young,4,practice,lab,lenis,12,2,pang,
17,young,3,practice,lab,lenis,13,4,pang,
17,young,2,practice,lab,lenis,14,3,pang,
17,young,5,practice,lab,asp,15,3,pang,
17,young,8,pang_F0_8_VOT_8.wav,lab,asp,17,8,pang,
17,young,6,pang_F0_6_VOT_7.wav,lab,asp,18,7,pang,
17,young,1,pang_F0_1_VOT_8.wav,lab,lenis,19,8,pang,
17,young,7,pang_F0_7_VOT_8.wav,lab,asp,20,8,pang,
17,young,4,pang_F0_4_VOT_3.wav,lab,lenis,21,3,pang,
17,young,2,pang_F0_2_VOT_5.wav,lab,lenis,22,5,pang,
17,young,3,pang_F0_3_VOT_3.wav,lab,asp,23,3,pang,
17,young,4,pang_F0_4_VOT_6.wav,lab,asp,24,6,pang,
17,young,3,pang_F0_3_VOT_6.wav,lab,asp,25,6,pang,
17,young,4,pang_F0_4_VOT_8.wav,lab,lenis,26,8,pang,
17,young,8,pang_F0_8_VOT_2.wav,lab,tense,27,2,pang,
17,young,2,pang_F0_2_VOT_7.wav,lab,lenis,28,7,pang,
17,young,5,pang_F0_5_VOT_3.wav,lab,lenis,29,3,pang,
17,young,1,pang_F0_1_VOT_4.wav,lab,lenis,30,4,pang,
17,young,5,pang_F0_5_VOT_1.wav,lab,tense,31,1,pang,
17,young,8,pang_F0_8_VOT_5.wav,lab,asp,32,5,pang,
17,young,1,pang_F0_1_VOT_3.wav,lab,lenis,33,3,pang,
17,young,6,pang_F0_6_VOT_5.wav,lab,asp,34,5,pang,
17,young,3,pang_F0_3_VOT_7.wav,lab,lenis,35,7,pang,
17,young,5,pang_F0_5_VOT_8.wav,lab,asp,36,8,pang,
17,young,5,pang_F0_5_VOT_5.wav,lab,asp,37,5,pang,
17,young,8,pang_F0_8_VOT_1.wav,lab,tense,38,1,pang,
17,young,7,pang_F0_7_VOT_2.wav,lab,tense,39,2,pang,
17,young,2,pang_F0_2_VOT_8.wav,lab,lenis,40,8,pang,
17,young,6,pang_F0_6_VOT_1.wav,lab,tense,41,1,pang,
17,young,5,pang_F0_5_VOT_6.wav,lab,asp,42,6,pang,
17,young,3,pang_F0_3_VOT_2.wav,lab,lenis,43,2,pang,
17,young,3,pang_F0_3_VOT_8.wav,lab,lenis,44,8,pang,
17,young,7,pang_F0_7_VOT_6.wav,lab,asp,45,6,pang,
17,young,4,pang_F0_4_VOT_2.wav,lab,lenis,46,2,pang,
17,young,7,pang_F0_7_VOT_1.wav,lab,tense,47,1,pang,
17,young,8,pang_F0_8_VOT_3.wav,lab,asp,48,3,pang,
17,young,8,pang_F0_8_VOT_7.wav,lab,asp,49,7,pang,
17,young,4,pang_F0_4_VOT_4.wav,lab,lenis,50,4,pang,
17,young,6,pang_F0_6_VOT_8.wav,lab,asp,51,8,pang,
17,young,5,pang_F0_5_VOT_2.wav,lab,lenis,52,2,pang,
17,young,2,pang_F0_2_VOT_3.wav,lab,lenis,53,3,pang,
17,young,3,pang_F0_3_VOT_4.wav,lab,lenis,54,4,pang,
17,young,8,pang_F0_8_VOT_6.wav,lab,asp,55,6,pang,
17,young,6,pang_F0_6_VOT_2.wav,lab,lenis,56,2,pang,
17,young,7,pang_F0_7_VOT_3.wav,lab,asp,57,3,pang,
17,young,2,pang_F0_2_VOT_6.wav,lab,lenis,58,6,pang,
17,young,3,pang_F0_3_VOT_5.wav,lab,lenis,59,5,pang,
17,young,1,pang_F0_1_VOT_5.wav,lab,lenis,60,5,pang,
17,young,4,pang_F0_4_VOT_7.wav,lab,lenis,61,7,pang,
17,young,7,pang_F0_7_VOT_7.wav,lab,asp,62,7,pang,
17,young,7,pang_F0_7_VOT_4.wav,lab,asp,63,4,pang,
17,young,5,pang_F0_5_VOT_4.wav,lab,asp,64,4,pang,
17,young,1,pang_F0_1_VOT_6.wav,lab,lenis,65,6,pang,
17,young,6,pang_F0_6_VOT_3.wav,lab,asp,66,3,pang,
17,young,2,pang_F0_2_VOT_1.wav,lab,lenis,67,1,pang,
17,young,1,pang_F0_1_VOT_1.wav,lab,lenis,68,1,pang,
17,young,3,pang_F0_3_VOT_1.wav,lab,tense,69,1,pang,
17,young,1,pang_F0_1_VOT_2.wav,lab,lenis,70,2,pang,
17,young,4,pang_F0_4_VOT_5.wav,lab,asp,71,5,pang,
17,young,2,pang_F0_2_VOT_2.wav,lab,lenis,72,2,pang,
17,young,8,pang_F0_8_VOT_4.wav,lab,asp,73,4,pang,
17,young,2,pang_F0_2_VOT_4.wav,lab,lenis,74,4,pang,
17,young,6,pang_F0_6_VOT_4.wav,lab,asp,75,4,pang,
17,young,7,pang_F0_7_VOT_5.wav,lab,asp,76,5,pang,
17,young,5,pang_F0_5_VOT_7.wav,lab,asp,77,7,pang,
17,young,6,pang_F0_6_VOT_6.wav,lab,asp,78,6,pang,
17,young,4,pang_F0_4_VOT_1.wav,lab,tense,79,1,pang,
17,young,1,pang_F0_1_VOT_7.wav,lab,lenis,80,7,pang,
17,young,5,pang_F0_5_VOT_2.wav,lab,tense,82,2,pang,
17,young,3,pang_F0_3_VOT_7.wav,lab,lenis,83,7,pang,
17,young,7,pang_F0_7_VOT_7.wav,lab,asp,84,7,pang,
17,young,5,pang_F0_5_VOT_5.wav,lab,asp,85,5,pang,
17,young,1,pang_F0_1_VOT_3.wav,lab,lenis,86,3,pang,
17,young,7,pang_F0_7_VOT_8.wav,lab,asp,87,8,pang,
17,young,5,pang_F0_5_VOT_3.wav,lab,asp,88,3,pang,
17,young,2,pang_F0_2_VOT_5.wav,lab,lenis,89,5,pang,
17,young,6,pang_F0_6_VOT_6.wav,lab,asp,90,6,pang,
17,young,5,pang_F0_5_VOT_7.wav,lab,asp,91,7,pang,
17,young,4,pang_F0_4_VOT_3.wav,lab,lenis,92,3,pang,
17,young,4,pang_F0_4_VOT_6.wav,lab,asp,93,6,pang,
17,young,6,pang_F0_6_VOT_1.wav,lab,tense,94,1,pang,
17,young,3,pang_F0_3_VOT_3.wav,lab,lenis,95,3,pang,
17,young,8,pang_F0_8_VOT_5.wav,lab,asp,96,5,pang,
17,young,6,pang_F0_6_VOT_2.wav,lab,tense,97,2,pang,
17,young,8,pang_F0_8_VOT_7.wav,lab,asp,98,7,pang,
17,young,4,pang_F0_4_VOT_7.wav,lab,lenis,99,7,pang,
17,young,7,pang_F0_7_VOT_2.wav,lab,tense,100,2,pang,
17,young,6,pang_F0_6_VOT_7.wav,lab,asp,101,7,pang,
17,young,1,pang_F0_1_VOT_1.wav,lab,lenis,102,1,pang,
17,young,7,pang_F0_7_VOT_6.wav,lab,asp,103,6,pang,
17,young,1,pang_F0_1_VOT_8.wav,lab,lenis,104,8,pang,
17,young,8,pang_F0_8_VOT_8.wav,lab,asp,105,8,pang,
17,young,1,pang_F0_1_VOT_6.wav,lab,lenis,106,6,pang,
17,young,6,pang_F0_6_VOT_3.wav,lab,asp,107,3,pang,
17,young,7,pang_F0_7_VOT_4.wav,lab,asp,108,4,pang,
17,young,5,pang_F0_5_VOT_8.wav,lab,asp,109,8,pang,
17,young,8,pang_F0_8_VOT_3.wav,lab,asp,110,3,pang,
17,young,3,pang_F0_3_VOT_8.wav,lab,lenis,111,8,pang,
17,young,4,pang_F0_4_VOT_8.wav,lab,lenis,112,8,pang,
17,young,2,pang_F0_2_VOT_3.wav,lab,lenis,113,3,pang,
17,young,1,pang_F0_1_VOT_7.wav,lab,lenis,114,7,pang,
17,young,6,pang_F0_6_VOT_8.wav,lab,asp,115,8,pang,
17,young,4,pang_F0_4_VOT_4.wav,lab,lenis,116,4,pang,
17,young,1,pang_F0_1_VOT_4.wav,lab,lenis,117,4,pang,
17,young,1,pang_F0_1_VOT_5.wav,lab,lenis,118,5,pang,
17,young,5,pang_F0_5_VOT_6.wav,lab,asp,119,6,pang,
17,young,1,pang_F0_1_VOT_2.wav,lab,lenis,120,2,pang,
17,young,2,pang_F0_2_VOT_4.wav,lab,lenis,121,4,pang,
17,young,2,pang_F0_2_VOT_1.wav,lab,lenis,122,1,pang,
17,young,4,pang_F0_4_VOT_5.wav,lab,asp,123,5,pang,
17,young,4,pang_F0_4_VOT_2.wav,lab,tense,124,2,pang,
17,young,5,pang_F0_5_VOT_4.wav,lab,asp,125,4,pang,
17,young,7,pang_F0_7_VOT_1.wav,lab,tense,126,1,pang,
17,young,8,pang_F0_8_VOT_2.wav,lab,tense,127,2,pang,
17,young,3,pang_F0_3_VOT_4.wav,lab,lenis,128,4,pang,
17,young,7,pang_F0_7_VOT_3.wav,lab,asp,129,3,pang,
17,young,7,pang_F0_7_VOT_5.wav,lab,asp,130,5,pang,
17,young,2,pang_F0_2_VOT_6.wav,lab,lenis,131,6,pang,
17,young,2,pang_F0_2_VOT_7.wav,lab,lenis,132,7,pang,
17,young,6,pang_F0_6_VOT_4.wav,lab,asp,133,4,pang,
17,young,8,pang_F0_8_VOT_6.wav,lab,asp,134,6,pang,
17,young,3,pang_F0_3_VOT_1.wav,lab,lenis,135,1,pang,
17,young,6,pang_F0_6_VOT_5.wav,lab,asp,136,5,pang,
17,young,5,pang_F0_5_VOT_1.wav,lab,tense,137,1,pang,
17,young,8,pang_F0_8_VOT_4.wav,lab,asp,138,4,pang,
17,young,3,pang_F0_3_VOT_2.wav,lab,lenis,139,2,pang,
17,young,4,pang_F0_4_VOT_1.wav,lab,lenis,140,1,pang,
17,young,8,pang_F0_8_VOT_1.wav,lab,tense,141,1,pang,
17,young,3,pang_F0_3_VOT_6.wav,lab,lenis,142,6,pang,
17,young,3,pang_F0_3_VOT_5.wav,lab,lenis,143,5,pang,
17,young,2,pang_F0_2_VOT_2.wav,lab,lenis,144,2,pang,
17,young,2,pang_F0_2_VOT_8.wav,lab,lenis,145,8,pang,
17,young,5,pang_F0_5_VOT_3.wav,lab,asp,147,3,pang,
17,young,7,pang_F0_7_VOT_8.wav,lab,asp,148,8,pang,
17,young,5,pang_F0_5_VOT_4.wav,lab,asp,149,4,pang,
17,young,4,pang_F0_4_VOT_1.wav,lab,tense,150,1,pang,
17,young,6,pang_F0_6_VOT_1.wav,lab,tense,151,1,pang,
17,young,8,pang_F0_8_VOT_2.wav,lab,tense,152,2,pang,
17,young,2,pang_F0_2_VOT_5.wav,lab,lenis,153,5,pang,
17,young,1,pang_F0_1_VOT_6.wav,lab,lenis,154,6,pang,
17,young,1,pang_F0_1_VOT_2.wav,lab,lenis,155,2,pang,
17,young,6,pang_F0_6_VOT_6.wav,lab,asp,156,6,pang,
17,young,2,pang_F0_2_VOT_3.wav,lab,lenis,157,3,pang,
17,young,6,pang_F0_6_VOT_4.wav,lab,asp,158,4,pang,
17,young,6,pang_F0_6_VOT_8.wav,lab,asp,159,8,pang,
17,young,1,pang_F0_1_VOT_4.wav,lab,lenis,160,4,pang,
17,young,5,pang_F0_5_VOT_8.wav,lab,asp,161,8,pang,
17,young,5,pang_F0_5_VOT_6.wav,lab,asp,162,6,pang,
17,young,4,pang_F0_4_VOT_2.wav,lab,tense,163,2,pang,
17,young,2,pang_F0_2_VOT_4.wav,lab,lenis,164,4,pang,
17,young,7,pang_F0_7_VOT_5.wav,lab,asp,165,5,pang,
17,young,5,pang_F0_5_VOT_2.wav,lab,tense,166,2,pang,
17,young,5,pang_F0_5_VOT_5.wav,lab,asp,167,5,pang,
17,young,6,pang_F0_6_VOT_7.wav,lab,asp,168,7,pang,
17,young,6,pang_F0_6_VOT_2.wav,lab,tense,169,2,pang,
17,young,1,pang_F0_1_VOT_1.wav,lab,lenis,170,1,pang,
17,young,8,pang_F0_8_VOT_3.wav,lab,asp,171,3,pang,
17,young,7,pang_F0_7_VOT_2.wav,lab,asp,172,2,pang,
17,young,1,pang_F0_1_VOT_7.wav,lab,lenis,173,7,pang,
17,young,3,pang_F0_3_VOT_6.wav,lab,lenis,174,6,pang,
17,young,7,pang_F0_7_VOT_1.wav,lab,tense,175,1,pang,
17,young,5,pang_F0_5_VOT_7.wav,lab,asp,176,7,pang,
17,young,3,pang_F0_3_VOT_3.wav,lab,lenis,177,3,pang,
17,young,2,pang_F0_2_VOT_2.wav,lab,lenis,178,2,pang,
17,young,4,pang_F0_4_VOT_3.wav,lab,lenis,179,3,pang,
17,young,1,pang_F0_1_VOT_8.wav,lab,lenis,180,8,pang,
17,young,3,pang_F0_3_VOT_8.wav,lab,lenis,181,8,pang,
17,young,6,pang_F0_6_VOT_5.wav,lab,asp,182,5,pang,
17,young,3,pang_F0_3_VOT_1.wav,lab,tense,183,1,pang,
17,young,3,pang_F0_3_VOT_7.wav,lab,asp,184,7,pang,
17,young,8,pang_F0_8_VOT_4.wav,lab,asp,185,4,pang,
17,young,2,pang_F0_2_VOT_8.wav,lab,lenis,186,8,pang,
17,young,3,pang_F0_3_VOT_5.wav,lab,lenis,187,5,pang,
17,young,1,pang_F0_1_VOT_3.wav,lab,lenis,188,3,pang,
17,young,8,pang_F0_8_VOT_5.wav,lab,asp,189,5,pang,
17,young,7,pang_F0_7_VOT_3.wav,lab,asp,190,3,pang,
17,young,7,pang_F0_7_VOT_4.wav,lab,asp,191,4,pang,
17,young,2,pang_F0_2_VOT_1.wav,lab,lenis,192,1,pang,
17,young,4,pang_F0_4_VOT_5.wav,lab,asp,193,5,pang,
17,young,2,pang_F0_2_VOT_7.wav,lab,lenis,194,7,pang,
17,young,1,pang_F0_1_VOT_5.wav,lab,lenis,195,5,pang,
17,young,4,pang_F0_4_VOT_4.wav,lab,asp,196,4,pang,
17,young,5,pang_F0_5_VOT_1.wav,lab,tense,197,1,pang,
17,young,7,pang_F0_7_VOT_7.wav,lab,asp,198,7,pang,
17,young,3,pang_F0_3_VOT_2.wav,lab,lenis,199,2,pang,
17,young,4,pang_F0_4_VOT_7.wav,lab,asp,200,7,pang,
17,young,6,pang_F0_6_VOT_3.wav,lab,asp,201,3,pang,
17,young,7,pang_F0_7_VOT_6.wav,lab,asp,202,6,pang,
17,young,8,pang_F0_8_VOT_7.wav,lab,asp,203,7,pang,
17,young,2,pang_F0_2_VOT_6.wav,lab,lenis,204,6,pang,
17,young,4,pang_F0_4_VOT_6.wav,lab,asp,205,6,pang,
17,young,8,pang_F0_8_VOT_6.wav,lab,asp,206,6,pang,
17,young,8,pang_F0_8_VOT_8.wav,lab,asp,207,8,pang,
17,young,4,pang_F0_4_VOT_8.wav,lab,asp,208,8,pang,
17,young,3,pang_F0_3_VOT_4.wav,lab,lenis,209,4,pang,
17,young,8,pang_F0_8_VOT_1.wav,lab,tense,210,1,pang,
15,young,,check,,true,2,,check1,
15,young,,check,,true,3,,check2,
15,young,,check,,false,4,,check3,
15,young,,check,,true,4,,check3,
15,young,2,practice,lab,tense,6,2,pang,
15,young,3,practice,lab,asp,7,8,pang,
15,young,8,practice,lab,asp,8,3,pang,
15,young,8,practice,lab,asp,9,8,pang,
15,young,7,practice,lab,tense,10,2,pang,
15,young,4,practice,lab,lenis,11,8,pang,
15,young,4,practice,lab,tense,12,2,pang,
15,young,3,practice,lab,lenis,13,4,pang,
15,young,2,practice,lab,lenis,14,3,pang,
15,young,5,practice,lab,asp,15,3,pang,
15,young,7,pang_F0_7_VOT_5.wav,lab,asp,17,5,pang,
15,young,3,pang_F0_3_VOT_2.wav,lab,tense,18,2,pang,
15,young,1,pang_F0_1_VOT_5.wav,lab,lenis,19,5,pang,
15,young,4,pang_F0_4_VOT_2.wav,lab,tense,20,2,pang,
15,young,8,pang_F0_8_VOT_6.wav,lab,asp,21,6,pang,
15,young,5,pang_F0_5_VOT_3.wav,lab,asp,22,3,pang,
15,young,6,pang_F0_6_VOT_6.wav,lab,asp,23,6,pang,
15,young,7,pang_F0_7_VOT_1.wav,lab,tense,24,1,pang,
15,young,1,pang_F0_1_VOT_3.wav,lab,lenis,25,3,pang,
15,young,2,pang_F0_2_VOT_1.wav,lab,tense,26,1,pang,
15,young,1,pang_F0_1_VOT_4.wav,lab,lenis,27,4,pang,
15,young,4,pang_F0_4_VOT_4.wav,lab,asp,28,4,pang,
15,young,1,pang_F0_1_VOT_2.wav,lab,tense,29,2,pang,
15,young,3,pang_F0_3_VOT_6.wav,lab,asp,30,6,pang,
15,young,1,pang_F0_1_VOT_6.wav,lab,lenis,31,6,pang,
15,young,6,pang_F0_6_VOT_1.wav,lab,tense,32,1,pang,
15,young,3,pang_F0_3_VOT_1.wav,lab,tense,33,1,pang,
15,young,8,pang_F0_8_VOT_5.wav,lab,asp,34,5,pang,
15,young,4,pang_F0_4_VOT_5.wav,lab,lenis,35,5,pang,
15,young,6,pang_F0_6_VOT_7.wav,lab,asp,36,7,pang,
15,young,7,pang_F0_7_VOT_2.wav,lab,tense,37,2,pang,
15,young,2,pang_F0_2_VOT_4.wav,lab,lenis,38,4,pang,
15,young,7,pang_F0_7_VOT_8.wav,lab,asp,39,8,pang,
15,young,7,pang_F0_7_VOT_7.wav,lab,asp,40,7,pang,
15,young,3,pang_F0_3_VOT_4.wav,lab,lenis,41,4,pang,
15,young,5,pang_F0_5_VOT_5.wav,lab,asp,42,5,pang,
15,young,4,pang_F0_4_VOT_8.wav,lab,asp,43,8,pang,
15,young,3,pang_F0_3_VOT_5.wav,lab,lenis,44,5,pang,
15,young,5,pang_F0_5_VOT_2.wav,lab,tense,45,2,pang,
15,young,5,pang_F0_5_VOT_1.wav,lab,tense,46,1,pang,
15,young,6,pang_F0_6_VOT_4.wav,lab,asp,47,4,pang,
15,young,8,pang_F0_8_VOT_4.wav,lab,asp,48,4,pang,
15,young,8,pang_F0_8_VOT_3.wav,lab,tense,49,3,pang,
15,young,2,pang_F0_2_VOT_6.wav,lab,lenis,50,6,pang,
15,young,1,pang_F0_1_VOT_7.wav,lab,lenis,51,7,pang,
15,young,7,pang_F0_7_VOT_3.wav,lab,tense,52,3,pang,
15,young,6,pang_F0_6_VOT_8.wav,lab,asp,53,8,pang,
15,young,8,pang_F0_8_VOT_7.wav,lab,asp,54,7,pang,
15,young,4,pang_F0_4_VOT_6.wav,lab,asp,55,6,pang,
15,young,4,pang_F0_4_VOT_7.wav,lab,tense,56,7,pang,
15,young,3,pang_F0_3_VOT_8.wav,lab,asp,57,8,pang,
15,young,3,pang_F0_3_VOT_7.wav,lab,asp,58,7,pang,
15,young,6,pang_F0_6_VOT_2.wav,lab,tense,59,2,pang,
15,young,1,pang_F0_1_VOT_8.wav,lab,lenis,60,8,pang,
15,young,2,pang_F0_2_VOT_5.wav,lab,asp,61,5,pang,
15,young,5,pang_F0_5_VOT_8.wav,lab,asp,62,8,pang,
15,young,2,pang_F0_2_VOT_2.wav,lab,tense,63,2,pang,
15,young,5,pang_F0_5_VOT_4.wav,lab,asp,64,4,pang,
15,young,6,pang_F0_6_VOT_5.wav,lab,asp,65,5,pang,
15,young,2,pang_F0_2_VOT_7.wav,lab,lenis,66,7,pang,
15,young,4,pang_F0_4_VOT_3.wav,lab,tense,67,3,pang,
15,young,5,pang_F0_5_VOT_6.wav,lab,asp,68,6,pang,
15,young,8,pang_F0_8_VOT_8.wav,lab,asp,69,8,pang,
15,young,5,pang_F0_5_VOT_7.wav,lab,asp,70,7,pang,
15,young,8,pang_F0_8_VOT_1.wav,lab,tense,71,1,pang,
15,young,3,pang_F0_3_VOT_3.wav,lab,tense,72,3,pang,
15,young,4,pang_F0_4_VOT_1.wav,lab,tense,73,1,pang,
15,young,6,pang_F0_6_VOT_3.wav,lab,asp,74,3,pang,
15,young,2,pang_F0_2_VOT_8.wav,lab,lenis,75,8,pang,
15,young,7,pang_F0_7_VOT_6.wav,lab,asp,76,6,pang,
15,young,1,pang_F0_1_VOT_1.wav,lab,tense,77,1,pang,
15,young,8,pang_F0_8_VOT_2.wav,lab,tense,78,2,pang,
15,young,2,pang_F0_2_VOT_3.wav,lab,lenis,79,3,pang,
15,young,7,pang_F0_7_VOT_4.wav,lab,asp,80,4,pang,
15,young,3,pang_F0_3_VOT_1.wav,lab,tense,82,1,pang,
15,young,1,pang_F0_1_VOT_3.wav,lab,lenis,83,3,pang,
15,young,1,pang_F0_1_VOT_6.wav,lab,lenis,84,6,pang,
15,young,4,pang_F0_4_VOT_7.wav,lab,asp,85,7,pang,
15,young,2,pang_F0_2_VOT_8.wav,lab,lenis,86,8,pang,
